Experiment
% Mast Angle, Arm Angle, Background RSSI, Real, Imag
-180.0,0.0,0.0,-7.39834385e-08,-8.92429158e-08
-178.0,0.0,0.0,6.13696986e-08,-1.42352137e-07
-176.0,0.0,0.0,-4.20951577e-09,-1.96129989e-07
-174.0,0.0,0.0,5.84596207e-08,-1.70608027e-07
-172.0,0.0,0.0,-2.47262546e-07,-8.17764234e-09
-170.0,0.0,0.0,-1.96615614e-08,-9.62764629e-08
-168.0,0.0,0.0,1.14239646e-07,-1.53778537e-07
-166.0,0.0,0.0,-1.44499730e-07,-3.61877660e-07
-164.0,0.0,0.0,4.73613013e-08,-2.92185903e-07
-162.0,0.0,0.0,4.62492074e-08,-3.17496662e-07
-160.0,0.0,0.0,-1.21878040e-07,-3.66130459e-07
-158.0,0.0,0.0,3.60997662e-08,-1.23873913e-07
-156.0,0.0,0.0,-5.43143799e-08,-2.51295517e-07
-154.0,0.0,0.0,9.28600718e-08,-3.79069954e-07
-152.0,0.0,0.0,2.15735401e-08,-2.83719002e-07
-150.0,0.0,0.0,-5.82826400e-08,-1.97764380e-07
-148.0,0.0,0.0,4.32016659e-08,-3.25121408e-07
-146.0,0.0,0.0,-1.02757949e-07,-5.76636443e-07
-144.0,0.0,0.0,-1.06537544e-07,-3.22374662e-07
-142.0,0.0,0.0,1.24386007e-07,-2.93572855e-07
-140.0,0.0,0.0,-8.34137833e-08,-4.00129188e-07
-138.0,0.0,0.0,6.24018334e-08,-4.05097970e-07
-136.0,0.0,0.0,-5.47648003e-08,-3.67285916e-07
-134.0,0.0,0.0,3.05101071e-08,-3.82402781e-07
-132.0,0.0,0.0,4.93316005e-08,-6.08161728e-07
-130.0,0.0,0.0,-5.07961469e-08,-6.41596880e-07
-128.0,0.0,0.0,3.72421297e-08,-4.15340917e-07
-126.0,0.0,0.0,9.36881053e-08,-4.42218819e-07
-124.0,0.0,0.0,1.82428889e-08,-6.78455889e-07
-122.0,0.0,0.0,6.12167414e-09,-9.25728612e-07
-120.0,0.0,0.0,5.23472823e-08,-9.73958733e-07
-118.0,0.0,0.0,6.52495887e-08,-1.22620937e-06
-116.0,0.0,0.0,5.13869346e-08,-1.15561229e-06
-114.0,0.0,0.0,3.43900473e-08,-1.35517730e-06
-112.0,0.0,0.0,-3.08006782e-08,-1.22828925e-06
-110.0,0.0,0.0,-1.59302276e-08,-1.25769205e-06
