Experiment
% Mast Angle, Arm Angle, Background RSSI, Real, Imag
-180.0,0.0,0.0,-6.87135444e-08,4.47136058e-09
-178.0,0.0,0.0,8.05173609e-08,-2.35113406e-07
-176.0,0.0,0.0,-6.94260718e-08,-1.27203574e-07
-174.0,0.0,0.0,4.02831248e-08,-3.10594477e-07
-172.0,0.0,0.0,-1.07058016e-08,2.96527218e-09
-170.0,0.0,0.0,5.54447924e-08,-1.12342998e-07
-168.0,0.0,0.0,3.30349693e-08,-3.87017245e-08
-166.0,0.0,0.0,-8.85581523e-08,8.17091375e-08
-164.0,0.0,0.0,2.73489920e-08,1.26806343e-07
-162.0,0.0,0.0,-1.23851198e-08,-7.89379417e-08
-160.0,0.0,0.0,9.38930575e-08,1.54078959e-07
-158.0,0.0,0.0,-3.32183249e-08,1.32195777e-07
-156.0,0.0,0.0,-6.22307052e-08,1.57505391e-07
-154.0,0.0,0.0,7.31646195e-08,3.60710891e-07
-152.0,0.0,0.0,1.92373196e-08,1.41274723e-07
-150.0,0.0,0.0,1.53997574e-08,2.18340216e-07
-148.0,0.0,0.0,1.44467056e-07,-1.29753878e-08
-146.0,0.0,0.0,-1.22649711e-09,3.19984982e-08
-144.0,0.0,0.0,2.65544608e-08,-6.17743105e-08
-142.0,0.0,0.0,1.46743039e-07,1.28879276e-07
-140.0,0.0,0.0,1.15669410e-08,3.17622386e-08
-138.0,0.0,0.0,-1.58898451e-08,1.63057281e-07
-136.0,0.0,0.0,-1.56839298e-08,2.31288026e-07
-134.0,0.0,0.0,2.97669630e-08,1.78245361e-07
-132.0,0.0,0.0,-2.78842970e-08,2.10910577e-07
-130.0,0.0,0.0,1.01582772e-07,-3.03208130e-08
-128.0,0.0,0.0,-6.99169463e-09,1.71457226e-07
-126.0,0.0,0.0,-4.28630668e-09,6.75716944e-08
-124.0,0.0,0.0,-6.89980110e-09,8.24093078e-08
-122.0,0.0,0.0,-7.86912386e-08,-6.06157645e-08
-120.0,0.0,0.0,1.36820323e-07,-1.30498067e-07
-118.0,0.0,0.0,-1.11515947e-08,-1.62253321e-07
-116.0,0.0,0.0,4.56854637e-08,-9.10093943e-08
-114.0,0.0,0.0,3.01919747e-08,-2.61645114e-07
-112.0,0.0,0.0,1.02646147e-07,-2.61569398e-07
-110.0,0.0,0.0,-6.12499052e-08,-2.45502444e-07
-108.0,0.0,0.0,6.43077766e-08,-5.10185990e-07
-106.0,0.0,0.0,2.30389884e-08,-4.32124100e-07
-104.0,0.0,0.0,4.96405689e-08,-7.18642958e-07
-102.0,0.0,0.0,-1.27403105e-07,-7.64079759e-07
-100.0,0.0,0.0,5.43329165e-08,-5.32243928e-07
-98.0,0.0,0.0,-3.12608825e-08,-8.06903471e-07
-96.0,0.0,0.0,3.87453588e-08,-7.41368358e-07
-94.0,0.0,0.0,4.25372460e-09,-6.72327969e-07
-92.0,0.0,0.0,-1.10519055e-08,-6.77090431e-07
-90.0,0.0,0.0,1.71851658e-08,-4.59687564e-07
-88.0,0.0,0.0,-6.83313454e-08,-5.73044924e-07
-86.0,0.0,0.0,6.80110817e-08,-2.92091001e-07
-84.0,0.0,0.0,2.92845851e-09,-2.53412239e-07
-82.0,0.0,0.0,7.12870840e-08,-3.39686978e-07
-80.0,0.0,0.0,9.70660521e-08,-1.28576565e-07
-78.0,0.0,0.0,-1.27969194e-07,-3.43701476e-07
-76.0,0.0,0.0,1.01766294e-07,-1.98980943e-08
-74.0,0.0,0.0,5.89300858e-08,-1.83097538e-07
-72.0,0.0,0.0,-1.57043773e-07,1.59893431e-07
-70.0,0.0,0.0,7.55995812e-08,2.73508110e-08
-68.0,0.0,0.0,-2.09123657e-08,2.54284935e-07
-66.0,0.0,0.0,-2.79030257e-08,2.23703942e-07
-64.0,0.0,0.0,-1.26465059e-08,2.55009517e-07
-62.0,0.0,0.0,3.96448693e-08,5.47219527e-08
-60.0,0.0,0.0,-8.58716177e-08,1.70166348e-07
-58.0,0.0,0.0,8.85553750e-08,2.57760344e-07
-56.0,0.0,0.0,-4.92243183e-08,3.03847270e-07
-54.0,0.0,0.0,7.74336828e-08,2.62162003e-07
-52.0,0.0,0.0,-2.87673985e-08,1.74836474e-07
-50.0,0.0,0.0,-4.01778499e-08,2.65691920e-07
-48.0,0.0,0.0,1.31347914e-08,3.71550485e-07
-46.0,0.0,0.0,-5.58399947e-09,3.76397589e-07
-44.0,0.0,0.0,1.03338323e-07,5.36354415e-07
-42.0,0.0,0.0,-1.19397940e-09,4.69997338e-07
-40.0,0.0,0.0,-2.49721879e-08,3.58761087e-07
-38.0,0.0,0.0,-4.00883642e-08,2.85522728e-07
-36.0,0.0,0.0,-3.70223181e-08,3.41613591e-07
-34.0,0.0,0.0,7.44864026e-08,2.08326820e-07
-32.0,0.0,0.0,-3.42483306e-08,4.03941446e-07
-30.0,0.0,0.0,1.75084429e-08,3.11090233e-07
-28.0,0.0,0.0,-1.83874978e-07,1.94342907e-07
