Experiment
% Mast Angle, Arm Angle, Background RSSI, Real, Imag
-180.0,0.0,0.0,1.17997087e-08,-7.95940567e-08
-178.0,0.0,0.0,-1.80394140e-08,-3.13185203e-08
-176.0,0.0,0.0,1.02066435e-07,-5.82657160e-08
-174.0,0.0,0.0,-1.08449762e-09,3.42947285e-07
-172.0,0.0,0.0,8.39809461e-09,1.22043574e-07
-170.0,0.0,0.0,3.78881618e-08,2.44075708e-07
-168.0,0.0,0.0,6.55285383e-08,3.82967647e-07
-166.0,0.0,0.0,-3.08216430e-08,4.11944161e-07
-164.0,0.0,0.0,-6.72156379e-08,2.34121420e-07
-162.0,0.0,0.0,-4.94286097e-08,2.50321635e-07
-160.0,0.0,0.0,3.79983644e-08,1.75536301e-07
-158.0,0.0,0.0,1.31313546e-08,1.42179853e-07
-156.0,0.0,0.0,-1.71365719e-08,1.66434290e-08
-154.0,0.0,0.0,3.75331418e-08,1.29419089e-07
-152.0,0.0,0.0,4.78834427e-08,-5.39655604e-08
-150.0,0.0,0.0,-1.01647035e-08,-2.13524963e-07
-148.0,0.0,0.0,-6.22952657e-08,3.93551586e-08
-146.0,0.0,0.0,4.06490650e-08,-3.75520537e-08
-144.0,0.0,0.0,5.45798284e-08,-5.93191755e-09
-142.0,0.0,0.0,7.27564246e-08,1.06473319e-08
-140.0,0.0,0.0,4.79994718e-09,1.86780925e-07
-138.0,0.0,0.0,-4.68004279e-08,-1.34645343e-07
-136.0,0.0,0.0,8.04540391e-08,3.88929492e-08
-134.0,0.0,0.0,-8.03876572e-08,-3.89829979e-08
-132.0,0.0,0.0,1.24983911e-07,-2.06782867e-07
-130.0,0.0,0.0,3.57111306e-08,-1.29696805e-07
-128.0,0.0,0.0,-4.40074329e-08,-4.20977562e-08
-126.0,0.0,0.0,7.29423878e-08,-2.18803858e-07
-124.0,0.0,0.0,1.90461560e-08,-1.77599366e-07
-122.0,0.0,0.0,2.21751019e-08,4.72950595e-09
-120.0,0.0,0.0,8.14862459e-08,-1.45277549e-07
-118.0,0.0,0.0,1.27341016e-07,-6.27692954e-09
-116.0,0.0,0.0,4.74874437e-08,8.10487504e-09
-114.0,0.0,0.0,-2.60714633e-09,-4.11200829e-07
-112.0,0.0,0.0,3.61568749e-08,-7.58371060e-08
-110.0,0.0,0.0,-7.48103014e-09,-4.10412503e-07
